,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year
157,DEU,Europe,Germany,2022-06-06,26558144,7121,35018.857,143066,13,31.714,318558.174,85.415,420.042,1716.04,0.156,0.38,1.07,632,7.581,NA,NA,488,5.853,3153,37.819,NA,NA,NA,NA,85709,1.028,NA,NA,tests performed,182180607,64714749,63350635,56403728,1815,29987,218.52,77.62,75.99,67.65,360,924,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
158,DEU,Europe,Germany,2022-06-07,26567513,9369,29656.429,143075,9,25.857,318670.553,112.379,355.721,1716.148,0.108,0.31,1.16,623,7.473,NA,NA,488,5.853,2640,31.666,NA,NA,NA,NA,86169,1.033,NA,NA,tests performed,182214206,64715910,63352905,56433865,33599,27806,218.56,77.63,75.99,67.69,334,873,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
159,DEU,Europe,Germany,2022-06-08,26638812,71299,32480.857,143155,80,30.286,319525.766,855.213,389.6,1717.108,0.96,0.363,1.25,622,7.461,NA,NA,518,6.213,3247,38.947,NA,NA,NA,NA,86630,1.039,NA,NA,tests performed,182256865,64717141,63355161,56472997,42659,26774,218.61,77.63,75.99,67.74,321,861,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
160,DEU,Europe,Germany,2022-06-09,26720894,82082,37787.429,143220,65,33.714,320510.319,984.553,453.251,1717.887,0.78,0.404,1.3,620,7.437,NA,NA,520,6.237,3578,42.917,NA,NA,NA,NA,87090,1.044,NA,NA,tests performed,182308923,64718677,63358139,56520501,52058,26076,218.67,77.63,76,67.79,313,871,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
161,DEU,Europe,Germany,2022-06-10,26792205,71311,41916.143,143265,45,35.429,321365.676,855.357,502.773,1718.427,0.54,0.425,1.32,626,7.509,NA,NA,517,6.201,3827,45.904,NA,NA,NA,NA,87550,1.05,NA,NA,tests performed,182346858,64720003,63360695,56554520,37935,25352,218.72,77.63,76,67.84,304,841,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
162,DEU,Europe,Germany,2022-06-11,26857515,65310,45610.571,143324,59,39.571,322149.053,783.377,547.087,1719.135,0.708,0.475,1.32,607,7.281,NA,NA,510,6.117,3971,47.631,NA,NA,NA,NA,88011,1.055,NA,NA,tests performed,182356539,64720752,63361698,56562421,9681,25624,218.73,77.63,76,67.85,307,874,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
163,DEU,Europe,Germany,2022-06-12,26877263,19748,46605.714,143338,14,40.714,322385.925,236.872,559.024,1719.303,0.168,0.488,1.32,621,7.449,NA,NA,528,6.333,3999,47.967,131286804,NA,1574.021,NA,88471,1.061,0.418,2.4,tests performed,182358916,64720960,63362017,56564268,2377,25732,218.73,77.63,76,67.85,309,896,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,98525.72,4.14,4.25,1181.7909,2022
164,DEU,Europe,Germany,2022-06-13,26889556,12293,47344.571,143351,13,40.714,322533.377,147.451,567.886,1719.459,0.156,0.488,1.34,650,7.797,NA,NA,548,6.573,4068,48.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,182382172,64721812,63363615,56585052,23256,28795,218.76,77.63,76,67.87,345,1009,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
165,DEU,Europe,Germany,2022-06-14,26976567,87011,58436.286,143444,93,52.714,323577.051,1043.675,700.928,1720.574,1.116,0.632,1.33,674,8.084,NA,NA,566,6.789,5103,61.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,182428087,64723156,63366136,56627084,45915,30554,218.82,77.63,76.01,67.92,366,1035,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
166,DEU,Europe,Germany,2022-06-15,27070174,93607,61623.143,143523,79,52.571,324699.843,1122.792,739.154,1721.522,0.948,0.631,1.3,672,8.06,NA,NA,569,6.825,4875,58.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,182476360,64725063,63368699,56670816,48273,31356,218.88,77.64,76.01,67.98,376,1132,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
167,DEU,Europe,Germany,2022-06-16,27152044,81870,61592.857,143601,78,54.429,325681.853,982.01,738.791,1722.457,0.936,0.653,1.27,684,8.204,NA,NA,587,7.041,4877,58.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,182503570,64726060,63370563,56695137,27210,27807,218.91,77.64,76.01,68,334,1055,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
168,DEU,Europe,Germany,2022-06-17,27189298,37254,56727.571,143633,32,52.571,326128.706,446.852,680.433,1722.841,0.384,0.631,1.25,694,8.324,NA,NA,618,7.413,4542,54.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,182537311,64727168,63372529,56725750,33741,27208,218.95,77.64,76.01,68.04,326,1024,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
169,DEU,Europe,Germany,2022-06-18,27266834,77536,58474.143,143714,81,55.714,327058.73,930.025,701.382,1723.813,0.972,0.668,1.27,684,8.204,NA,NA,643,7.713,4909,58.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,182547162,64727767,63373322,56734179,9851,27232,218.96,77.64,76.01,68.05,327,1002,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
170,DEU,Europe,Germany,2022-06-19,27289974,23140,58958.714,143732,18,56.286,327336.289,277.558,707.195,1724.029,0.216,0.675,1.3,718,8.612,NA,NA,681,8.168,4984,59.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,182551611,64728109,63373770,56737837,4449,27528,218.97,77.64,76.02,68.06,330,1021,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,100253.92,4.18,10.33,1202.5203,2022
171,DEU,Europe,Germany,2022-06-20,27303268,13294,59101.714,143752,20,57.286,327495.747,159.458,708.91,1724.269,0.24,0.687,1.33,747,8.96,NA,NA,720,8.636,5053,60.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,182577360,64729039,63375144,56761250,25749,27884,219,77.64,76.02,68.08,334,1032,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
172,DEU,Europe,Germany,2022-06-21,27408762,105494,61742.143,143885,133,63,328761.12,1265.374,740.581,1725.864,1.595,0.756,1.34,795,9.536,NA,NA,747,8.96,5580,66.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,182627234,64730367,63377562,56807335,49874,28450,219.06,77.64,76.02,68.14,341,1030,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
173,DEU,Europe,Germany,2022-06-22,27533392,124630,66174,143985,100,66,330256.025,1494.905,793.74,1727.063,1.199,0.792,1.33,782,9.38,NA,NA,800,9.596,5951,71.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,182682238,64731678,63379815,56858683,55004,29411,219.12,77.64,76.02,68.2,353,945,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
174,DEU,Europe,Germany,2022-06-23,27646957,113565,70701.857,144065,80,66.286,331618.209,1362.183,848.051,1728.023,0.96,0.795,1.32,810,9.716,NA,NA,850,10.196,6248,74.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,182746757,64733193,63382379,56919049,64519,34741,219.2,77.65,76.03,68.27,417,1019,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
175,DEU,Europe,Germany,2022-06-24,27748339,101382,79863,144158,93,75,332834.26,1216.051,957.936,1729.138,1.116,0.9,1.3,799,9.584,NA,NA,863,10.351,6950,83.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,182795499,64734924,63385044,56963330,48742,36884,219.26,77.65,76.03,68.33,442,1108,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
176,DEU,Europe,Germany,2022-06-25,27835575,87236,81248.714,144256,98,77.429,333880.634,1046.374,974.558,1730.314,1.175,0.929,1.28,788,9.452,NA,NA,873,10.471,7013,84.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,182807771,64735643,63386023,56973861,12272,37230,219.27,77.65,76.03,68.34,447,1125,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
177,DEU,Europe,Germany,2022-06-26,27862757,27182,81826.143,144294,38,80.286,334206.675,326.041,981.484,1730.77,0.456,0.963,1.26,836,10.028,NA,NA,900,10.795,7052,84.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,182811050,64735897,63386392,56976505,3279,37063,219.28,77.65,76.03,68.34,445,1113,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,102205.52,4.23,11.44,1225.9292,2022
178,DEU,Europe,Germany,2022-06-27,27877502,14745,82033.429,144318,24,80.857,334383.537,176.863,983.97,1731.058,0.288,0.97,1.24,932,11.179,NA,NA,930,11.155,7112,85.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,182835621,64736719,63387645,56998980,24571,36894,219.31,77.65,76.03,68.37,443,1097,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
179,DEU,Europe,Germany,2022-06-28,27994375,116873,83659,144458,140,81.857,335785.399,1401.862,1003.468,1732.737,1.679,0.982,1.23,981,11.767,NA,NA,932,11.179,7286,87.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,182891473,64739138,63390637,57049365,55852,37748,219.37,77.65,76.04,68.43,453,1253,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
180,DEU,Europe,Germany,2022-06-29,28132490,138115,85585.429,144595,137,87.143,337442.053,1656.654,1026.575,1734.38,1.643,1.045,1.22,935,11.215,NA,NA,913,10.951,7412,88.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,182946087,64740569,63392839,57100282,54614,37693,219.44,77.65,76.04,68.49,452,1270,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
181,DEU,Europe,Germany,2022-06-30,28257612,125122,87236.429,144700,105,90.714,338942.86,1500.807,1046.379,1735.64,1.259,1.088,1.21,932,11.179,NA,NA,933,11.191,7572,90.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,183007531,64742175,63395721,57157171,61444,37253,219.51,77.66,76.04,68.56,447,1283,0.002,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
182,DEU,Europe,Germany,2022-07-01,28367836,110224,88499.571,144797,97,91.286,340264.969,1322.109,1061.53,1736.803,1.163,1.095,1.19,978,11.731,NA,NA,950,11.395,7623,91.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,183043347,64743504,63397660,57189649,35816,35407,219.56,77.66,76.04,68.6,425,1226,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
183,DEU,Europe,Germany,2022-07-02,28462735,94899,89594.286,144887,90,90.143,341403.258,1138.289,1074.661,1737.883,1.08,1.081,1.17,982,11.779,NA,NA,952,11.419,7701,92.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,183053840,64744019,63398556,57198697,10493,35153,219.57,77.66,76.04,68.61,422,1197,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
184,DEU,Europe,Germany,2022-07-03,28486648,23913,89127.286,144907,20,87.571,341690.088,286.83,1069.059,1738.123,0.24,1.05,1.16,998,11.971,NA,NA,962,11.539,7707,92.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,183056551,64744123,63398761,57201095,2711,35072,219.57,77.66,76.05,68.61,421,1175,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,103561.32,4.26,7.89,1242.1917,2022
185,DEU,Europe,Germany,2022-07-04,28500215,13567,88959,144927,20,87,341852.821,162.733,1067.041,1738.362,0.24,1.044,1.14,1064,12.762,NA,NA,954,11.443,7724,92.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,183077657,64744744,63399742,57220578,21106,34577,219.6,77.66,76.05,68.63,415,1146,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
186,DEU,Europe,Germany,2022-07-05,28620924,120709,89507,145071,144,87.571,343300.695,1447.874,1073.614,1740.09,1.727,1.05,1.13,1065,12.774,NA,NA,979,11.743,7756,93.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,183125391,64745905,63401535,57265320,47734,33417,219.65,77.66,76.05,68.69,401,967,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
187,DEU,Europe,Germany,2022-07-06,28757545,136621,89293.571,145201,130,86.571,344939.429,1638.734,1071.054,1741.649,1.559,1.038,1.12,1046,12.547,NA,NA,1013,12.151,7830,93.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,183178026,64747205,63403566,57314541,52635,33134,219.72,77.66,76.05,68.75,397,948,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
188,DEU,Europe,Germany,2022-07-07,28885043,127498,89633,145340,139,91.429,346468.735,1529.306,1075.125,1743.316,1.667,1.097,1.12,1048,12.57,NA,NA,1023,12.271,8008,96.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,183238547,64748760,63406516,57370494,60521,33002,219.79,77.66,76.05,68.81,396,941,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
189,DEU,Europe,Germany,2022-07-08,28995925,110882,89727,145446,106,92.714,347798.736,1330.001,1076.253,1744.588,1.271,1.112,1.11,1072,12.858,NA,NA,1022,12.259,8183,98.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,183281158,64750099,63408480,57409735,42611,33973,219.84,77.67,76.06,68.86,407,942,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
190,DEU,Europe,Germany,2022-07-09,29091491,95566,89822.286,145548,102,94.429,348945.026,1146.29,1077.395,1745.811,1.223,1.133,1.1,1054,12.642,NA,NA,1052,12.618,8277,99.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,183292772,64750703,63409260,57419918,11614,34133,219.86,77.67,76.06,68.87,409,955,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
191,DEU,Europe,Germany,2022-07-10,29115041,23550,89770.429,145601,53,99.143,349227.502,282.476,1076.773,1746.447,0.636,1.189,1.1,1101,13.206,NA,NA,1098,13.17,8330,99.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,183295571,64750786,63409418,57422469,2799,34146,219.86,77.67,76.06,68.88,410,952,0.001,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,104003.12,4.25,2.49,1247.4908,2022
192,DEU,Europe,Germany,2022-07-11,29129358,14317,89877.571,145629,28,100.286,349399.231,171.729,1078.059,1746.783,0.336,1.203,1.09,1174,14.082,NA,NA,1151,13.806,8398,100.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,183320802,64751768,63411020,57445091,25231,34735,219.89,77.67,76.06,68.9,417,1003,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
193,DEU,Europe,Germany,2022-07-12,29260400,131042,91353.714,145823,194,107.429,350971.047,1571.815,1095.765,1749.11,2.327,1.289,1.08,1215,14.574,NA,NA,1202,14.418,8912,106.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,183378310,64753243,63413254,57498799,57508,36131,219.96,77.67,76.06,68.97,433,1048,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
194,DEU,Europe,Germany,2022-07-13,29405104,144704,92508.429,146029,206,118.286,352706.734,1735.688,1109.615,1751.581,2.471,1.419,1.08,1239,14.861,NA,NA,1241,14.885,9171,110.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,183438375,64754427,63415214,57555617,60065,37193,220.03,77.67,76.06,69.04,446,1032,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
195,DEU,Europe,Germany,2022-07-14,29540727,135623,93669.143,146192,163,121.714,354333.498,1626.763,1123.538,1753.536,1.955,1.46,1.08,1241,14.885,NA,NA,1276,15.305,9450,113.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,183504189,64755593,63417120,57618289,65814,37949,220.11,77.67,76.07,69.11,455,976,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
196,DEU,Europe,Germany,2022-07-15,29657678,116951,94536.143,146356,164,130,355736.295,1402.797,1133.937,1755.503,1.967,1.559,1.07,1221,14.646,NA,NA,1324,15.881,9786,117.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,183559082,64756995,63419272,57669503,54893,39703,220.17,77.67,76.07,69.17,476,985,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
197,DEU,Europe,Germany,2022-07-16,29766307,108629,96402.286,146515,159,138.143,357039.272,1302.977,1156.321,1757.41,1.907,1.657,1.07,1228,14.73,NA,NA,1355,16.253,10151,121.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,183575557,64757667,63420071,57684405,16475,40398,220.19,77.68,76.07,69.19,485,995,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
198,DEU,Europe,Germany,2022-07-17,29791618,25311,96653.857,146555,40,136.286,357342.871,303.599,1159.338,1757.89,0.48,1.635,1.07,1270,15.233,NA,NA,1341,16.085,10191,122.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,183579465,64757825,63420287,57687937,3908,40556,220.2,77.68,76.07,69.2,486,1006,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,105976.72,4.3,11.61,1271.1637,2022
199,DEU,Europe,Germany,2022-07-18,29804762,13144,96486.286,146587,32,136.857,357500.53,157.659,1157.328,1758.274,0.384,1.642,1.06,1322,15.857,NA,NA,1345,16.133,10157,121.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,183605734,64758504,63421224,57712525,26269,40705,220.23,77.68,76.07,69.22,488,962,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
200,DEU,Europe,Germany,2022-07-19,29939173,134411,96967.571,146829,242,143.714,359112.756,1612.226,1163.101,1761.176,2.903,1.724,1.05,1328,15.929,NA,NA,1363,16.349,10237,122.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,183658003,64759525,63422817,57762133,52269,39956,220.29,77.68,76.07,69.28,479,897,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
201,DEU,Europe,Germany,2022-07-20,30082535,143362,96775.857,147035,206,143.714,360832.347,1719.591,1160.802,1763.647,2.471,1.724,1.03,1331,15.965,NA,NA,1382,16.577,10505,126.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,183708918,64760501,63424318,57810473,50915,38649,220.35,77.68,76.08,69.34,464,868,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
202,DEU,Europe,Germany,2022-07-21,30204632,122097,94843.571,147250,215,151.143,362296.869,1464.522,1137.624,1766.226,2.579,1.813,1.01,1395,16.733,NA,NA,1381,16.565,10612,127.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,183772984,64761756,63426105,57871425,64066,38399,220.43,77.68,76.08,69.42,461,880,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
203,DEU,Europe,Germany,2022-07-22,30308299,103667,92945.857,147464,214,158.286,363540.328,1243.459,1114.862,1768.793,2.567,1.899,1,1395,16.733,NA,NA,1392,16.697,10897,130.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,183822123,64763804,63428269,57916275,49139,37577,220.49,77.68,76.08,69.47,451,973,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
204,DEU,Europe,Germany,2022-07-23,30397786,89487,90211.286,147640,176,160.714,364613.702,1073.374,1082.061,1770.904,2.111,1.928,0.98,1410,16.913,NA,NA,1380,16.553,10867,130.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,183833261,64764356,63428951,57926091,11138,36815,220.5,77.68,76.08,69.48,442,956,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
205,DEU,Europe,Germany,2022-07-24,30420047,22261,89775.571,147669,29,159.143,364880.717,267.015,1076.835,1771.252,0.348,1.909,0.96,1441,17.284,NA,NA,1416,16.985,10879,130.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,183837518,64764728,63429466,57929451,4257,36865,220.51,77.68,76.08,69.48,442,986,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,109524.516,4.41,20.37,1313.7186,2022
206,DEU,Europe,Germany,2022-07-25,30432016,11969,89607.714,147712,43,160.714,365024.282,143.565,1074.822,1771.768,0.516,1.928,0.95,1558,18.688,NA,NA,1469,17.62,10939,131.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,183859823,64765304,63430361,57950248,22305,36298,220.54,77.68,76.08,69.51,435,971,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
207,DEU,Europe,Germany,2022-07-26,30552245,120229,87581.714,148016,304,169.571,366466.398,1442.116,1050.52,1775.414,3.646,2.034,0.93,1621,19.443,NA,NA,1460,17.512,11134,133.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,183911262,64766433,63432044,57998816,51439,36180,220.6,77.69,76.09,69.57,434,987,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
208,DEU,Europe,Germany,2022-07-27,30670299,118054,83966.286,148205,189,167.143,367882.426,1416.028,1007.154,1777.681,2.267,2.005,0.91,1589,19.06,NA,NA,1464,17.56,11023,132.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,183964369,64767492,63433601,58049219,53107,36493,220.66,77.69,76.09,69.63,438,999,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
209,DEU,Europe,Germany,2022-07-28,30766433,96134,80257.286,148391,186,163,369035.529,1153.103,962.666,1779.912,2.231,1.955,0.89,1553,18.628,NA,NA,1441,17.284,10743,128.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,184019716,64768465,63435166,58101960,55347,35247,220.73,77.69,76.09,69.69,423,958,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
